用户,id,点赞,时间,内容,label2
hhh999淘股吧,6306644043,8,2020/3/16 20:16,【四人殉职，四人濒危——武汉中心医院“至暗时刻”】1月上旬，甲状腺乳腺外科主任江学庆戴口罩去开会，被院领导批评。此后，该院多位医生都看到他没戴口罩。不幸的是，几天后，江主任被感染、确诊，之后做气管插管、机械通气、体外膜肺氧合，一步步衰竭，直至死亡。3月9日上午，武汉市中心医院医护人        ,0
hhh999淘股吧,6306644043,0,2020/3/16 20:13,李医生，我又过来看你来。        ,0
hhh999淘股吧,6306644043,9,2020/3/15 10:39,李医生，你是带着上苍的旨意来到人间的天使，你的使命就是吧疫情的哨声吹响，说一句“大家要小心”，使命完成了，你就离开了！        ,0
hhh999淘股吧,6306644043,5,2020/3/15 10:34,来这里的都是有良知的好人        ,0
hhh999淘股吧,6306644043,6,2020/3/14 9:52,李医生啊，下辈子不要再做医生了，做一个开饭店的大老板，天天有美食吃！        ,0
HighlIGht958,6972233408,5,2020/7/9 23:54,哈喽，李医生，因为实在没有人可以说话了，刚刚又分了手。生活好辛苦，我才二十出头就认识到了，感觉站在人生的十字路口，太迷茫了。但也是有好处的，因为没有拥有什么东西，所以也没什么好失去的。最近在申请学校，很累，有时候努力是徒劳，但又不想放弃。祝我成功吧。        ,0
hiieva,2836436540,12,2020/9/8 14:54,疫情稳定了，我也快要开学了，想到你留在那个怪诞的冬天，有点难过        ,1
Hiiray,5594889631,10,2020/9/8 20:36,为什么如今一些在自己专业领域讲真话，说实话的人反而要被那些非专业的人来当做遥信辟谣呢？        ,0
hildishness89736,6803421928,3,2020/8/15 11:54,中午好啊李医生，我是一名学生，我也有自己的爱好，但辅导班占用了大量时间，不得不放弃，真的好苦恼😖        ,1
himnearahim,1536056883,1,2020/12/30 13:29,李老师，新年快乐！我们熬过来了        ,0
HI请把钱包交出来,6339484225,2,2020/3/24 5:33,真话，良心话，专业话，不好听，难听，难懂，往往不顺心意，令人心生不悦。还好总有那些不合时宜，不懂进退的人，喜欢直言不讳，他们也许看起来很傻，但历史证明这些人才是一个国家真正值得保护的人.        ,0
Howl的地盘,1405790135,0,1月31日 13:45,[伤心]//: 整整一年了，世界感染人数也超过一亿了        ,0
Howl的地盘,1405790135,3,2020/9/8 16:33,//: 虽然表彰文章里没有你的名字，但我们不会忘了你        ,0
Howl的地盘,1405790135,0,2020/2/7 8:54,[蜡烛][蜡烛][蜡烛]//: 嗯，我也曾看见有人在日记里写：“古来时常吃人，我也还记得，可是不甚清楚。我从包裹中翻出史书一查，这历史没有年代，歪歪斜斜地每页上都写着‘仁义道德’几个字。仔细看了半天，才从字缝里看出字来，满本都写着‘吃人’两个字。——鲁迅《狂人日记》        ,0
hshe5945,5190419056,1,2020/8/16 11:24,李医生 今天上海又是高温预警 可是这么高的温度和太阳 也暖不了心里彻骨的寒冷 这个症状是不是在医学上称为心寒        ,0
HZMSA珺,2214693430,1,今天 15:48,李医生，今天是医师节，想起您，特意过来看看您，希望在天堂安好，群众没有忘记您，我们会珍惜生命、尊重科学，努力保护和您一样敢于说真话的人。        ,0
H-今天也要努力呀,6867462122,2,2020/4/1 15:53,老师第二次提到您了，他发朋友圈说值得年年跟学生讲，真的说到做到[心][心][心]        ,1
itZzz3,7459751639,3,2020/8/18 10:00,李医生，我最近很讨厌一个朋友，她一点都不顾人家的感受，很没有情商，我觉得，我把我不开心的就和朋友倾诉（群聊3人的）然后有一个同学，明明我正在说，她非要发个朋友圈截图开另一个话题，这样我觉得很无语啊！瞬间都不想说话了而且她有时候的行为真的是让我想口吐芬芳[摊手]这样的朋友很难继续。。        ,0
itZzz3,7459751639,5,2020/8/17 13:44,李医生，我就搞不懂了，为什么我就考不过呢？同学们都是一次过的，为什么呀？，我天天顶着大太阳去练车，也没喊一句累，就是考不过，学车那里是我的亲戚他为什么他没有专业场地就不要教我呀，去了报名考这么多次也没有过，我就服了，为什么啊？我考完试出来戴个口罩，旁边的工人都问我有没有事[泪][泪]        ,0
i路过山丘i,6414817634,0,2020/12/30 23:25,李医生 想来看看您 又不知道说什么 只能说 新年好啊。        ,0
i路过山丘i,6414817634,2,2020/9/8 20:29,武汉都已经开学了。一切都在向好的方向发展。您在那边还好吧？        ,0
JackeyLove的合法大爹,6649052881,11,2020/12/22 23:37,这个月初踢球，对方和我争抢受了伤现在问我要一万多，我这个没有爸妈的孩子啊，我该去向谁说呢？和奶奶说今年打寒假工不回去过年了，奶奶说回来吧我给你钱。哭了，奶奶39岁就一个人把爸爸拉扯大，六十多还给别人做保姆给我挣钱上学，不孝啊我。您在天有灵保佑我奶奶长命百岁，我尽我所能让我奶奶多享福        ,1
Jackie呀哈,5874043566,11,2020/7/3 18:39,尊敬的李医生，我马上就要高考了，希望我好运吧！[可爱]        ,1
Jcrr_,2715270972,3,2020/4/1 9:43,早 离毕业越来越近了 一切好像都在加速前进 等疫情尘埃落定了之后 有机会我一定要去武汉看看 看看您生活过的地方 您是真勇士        ,1
Jeffery-Edward,7040954613,0,2020/12/30 13:57,新年快乐，李医生        ,0
Jeffery-Edward,7040954613,2,2020/6/21 0:21,我真的有点失望了        ,0
Jeffery-Edward,7040954613,4,2020/6/17 20:53,李医生，我今年考研，这几年怎么过得挺不是人样的，希望自己加油考上吧        ,0
jingtie671,5626928845,9,2020/3/22 9:55,就是搞不明白一点，退一万步讲，信息有误，只是在同学群里提示大家注意防范，就能算向社会发布不实信息吗？如果是，以后是不是任何消息都不能聊了？        ,0
jingtie671,5626928845,19,2020/3/21 12:31,假如你没有被传唤到派出所，假如你没有被训诫，假如各大官媒没有报道你们造谣，我想就不会有今天这种情形了。之所以出现了今天这种情形，就因为你跟我们大家一样，只是一个普通的老百姓，在普通的同学群里提醒了大家一句，就被单位和公安训诫，甚至......。这才是你能引起大家共鸣的根本原因！        ,0
jingtie671,5626928845,13,2020/3/20 10:20,当时说李文亮造谣和国家监察委派调查组，各大官媒都是铺天盖地的报道了，调查结果是不是各大官媒也应该铺天盖地的报道呢！        ,0
jingtie671,5626928845,9,2020/3/19 14:35,今天3月19日了！调查结果仍然等待中......        ,0
jingtie671,5626928845,9,2020/3/18 8:41,今天3月18日调查结果等待中.......        ,0
jingtie671,5626928845,16,2020/3/17 9:41,今天是3月17日，还没有调查组的任何消息报道！一个健康的社会，不应该只有一种声音！[good]真理永存！        ,0
jio大江山稳,5098270211,6,5月22日 13:56,跟当时你去世时一样，早上就有消息了，但医学上想再抢救一下，医学上不宣布就还有救，但是对所有人来讲，你们都是永存的[悲伤]        ,0
jio大江山稳,5098270211,0,5月22日 13:54,李医生，袁爷爷真的去世了[悲伤][悲伤]        ,0
JL天那边,1210458543,1,2020/12/31 3:32,你走了，有的人学会了戴口罩！你走了，有的人学会了继续说谎！        ,0
jojo7386349205,7386349205,4,2020/9/26 19:04,考研不到一百天，祝我考上吧！        ,0
Josh,1644809997,3,2020/4/2 10:44,机制的bug不是封堵信息传播为首要！而是信息确认、论证、公开才是关键，明确了再判断是否谣言进行处理这才科学符合可持续发展，尸位素餐蝇营狗苟只容得下好消息，所有负面信息都得封堵消失，真伪反而显得不重要了，如此早晚祸及国民！[怒]        ,0
JuanJuan要加油,2604706140,2,3月29日 19:36,法考好难，我一个在职宝妈学渣，去年失败了，今年我能过吗？        ,0
Just木瓜,2026693332,2,2020/9/8 18:43,辞职四个月了，没有选对一个好专业，现在30岁要重头再来了，加油！我还年轻！        ,0
jynlksny,6065377345,2,3月10日 17:52,李医生李医生～学考成绩出啦～总体来说一般般吧，英语没有达到我想要的分数，但数学超出预期好多啦[坏笑]小开心～        ,1
J阳阳啊豆豆,6182086087,1,8月1日 23:51,李医生，又都是事了。唉。        ,0
J阳阳啊豆豆,6182086087,0,6月2日 21:51,孩子高考情绪紧张啊。咋办？        ,0
J阳阳啊豆豆,6182086087,1,2020/9/11 15:30,快到周末了。        ,0
Kaylee桐,7377745343,6,2020/5/17 13:38,李医生百日祭🙏您别太累了，中国现在控制得很好，我已经开学啦[心]        ,1
Kaylee桐,7377745343,1,2020/5/14 0:17,李医生好梦⊙∀⊙！[爱你]        ,1
Kaylee桐,7377745343,1,2020/5/8 23:50,晚安安，好梦        ,1
Kb6xxx,5684017743,2,2020/12/2 0:23,老师刚上了房龙的《宽容》 我一下想到的就是您        ,0
Kepler要开心,7291037938,0,2020/3/16 9:56,早呀，我刚下网课        ,1
KEvanym,7221142292,4,2020/4/29 20:05,李医生，今年因为疫情不能转专业，我又要面对微积分，线性代数，还有微观经济学会计学，网课划水了好久，我从现在开始努力，我一定可以的吧！        ,1
KeYauGoh,7082255202,5,2020/4/28 1:08,吹哨人在吗，现在疫情已经慢慢好转，复工后各地陆续开学了，多亏有你 R.I.P        ,0
Ki1lamonjaro,3315663374,2,2020/10/16 14:22,生日快乐啊亮哥 最近发生太多了 作为一个大一新生 看到很多很多不好的事 希望一切都顺顺利利吧        ,1
KillerQueenRequiem,5953326711,0,1月1日 10:33,李老师新年快乐[爱你]        ,0
knmfdg,5566007456,1,2020/11/21 22:40,李先生我写作文来看你了        ,1
KUFAN-,6797430075,6,2020/9/8 20:59,今天学校好多人，谢谢你        ,1
langqiang空荡荡,6051723157,1,2020/12/30 6:55,专业的事情要专业的人做，否则灾难随时降临        ,0
laydetattoo,5049544193,2,6月11日 20:55,李医生！今天学校组织打完第二针了！        ,0
leecoolk,2967448634,2,2020/12/30 17:40,新年快乐啊李老师[心]        ,0
LeQuanChenMeng,7397430734,8,2020/6/3 4:39,李先生，胡先生也走了，心被狠狠地刺痛，又看到今天武汉检测结果，暖了一下。长久这样的冷暖交替，爱恨交织，已不奢望刺痛少一点，只要求自己不能麻木。        ,0
LeQuanChenMeng,7397430734,8,2020/5/30 19:58,李先生，最近没能天天来看你，抱歉。之前最忙时，就算每天义诊挤爆人，我也坚持在凌晨结束过来。现在疫情缓和，法国开始解封，反而没能天天来，因为终究要慢慢走向不再向你诉苦而自愈的未来，谢谢陪我走过最艰难的时候，哪怕只是说说话。但，你和你的精神，这一生，我永远不会忘，更会传承下去。        ,0
LeQuanChenMeng,7397430734,13,2020/5/24 7:44,李先生，这几天没能连续来看你，因为正在解决若干留学生和华人住院问题，西欧实行全民医保，但住院收治条件与中国不一样。关于五个一限制留学生及华人回国政策，作为一直帮助海外同胞义诊的我，看到这么多留学生和华人的难处，从个人角度，非常不赞同，至于为什么，罄竹难书。        ,0
LeQuanChenMeng,7397430734,10,2020/5/21 19:09,李先生，今天他们默哀了，我们等着追Z。        ,0
LeQuanChenMeng,7397430734,10,2020/5/17 5:21,李先生，一百天了，今天只想安静。        ,0
LeQuanChenMeng,7397430734,5,2020/5/16 7:38,李先生，实在抱歉，本来我每日说说一则话，今天被气着了，一下写了四则有关敲锣女的个人想法。其实我比较硬气，不信在天有灵会打扰你的。我只希望天地有正气，而正气，是如你我他这般人的坚持努力！        ,0
LeQuanChenMeng,7397430734,9,2020/5/16 7:33,李先生，不好意思，接上则唠叨四： 这样的恶之花，是对社会与文明最可怕的潜移默化。行走在路上的人，下一个在你面前倒下的人，敢扶吗？安居在家里的人，能祈祷路上倒下或需要救助的人，不是自己的亲朋好友吗？        ,0
LeQuanChenMeng,7397430734,14,2020/5/16 7:32,李先生，今天难得，唠叨三：敲锣女之所以被我深恶痛绝，不是因为她本人的价值观。而是在撕裂的当今，她在得不到医疗资源，借助网络力量得到救助之后，其言行前后的矛盾和反噬，对这个社会：徒增了对被救助者的谨慎迟疑；减少了对相似求生的帮助愿望，浇灭了对生命基本救助的天然人性。        ,0
LeQuanChenMeng,7397430734,12,2020/5/16 5:04,接上则：不过，作为医者和医者家属，判断对方是不是蛇，不是我们的借口，但救人始终是我们的天职。我先生，从不纠结于对方是人是蛇，也不害怕社会败坏到何种程度。我刚才和他讨论一番，还是败下阵来。 还好，我不从医。 还好，我虽刚毅，但终究嫁医随医。        ,0
LeQuanChenMeng,7397430734,10,2020/5/16 5:02,李先生，我想说说关于敲锣女：面对呼救，救与不救（哪怕举手之劳转帖），面对如今思想与社会的撕裂，已然超出人道主义范畴。一方面，是救助者的越来越谨慎，另一方面，是被救助者对救助者及社会的反噬。面对这样的撕裂，说实在，很少人有佛祖割肉喂鹰的道行，真诚的失去真诚，看热闹的依旧热闹。        ,0
