序号,用户,id,点赞,时间,内容,label2
215,LLR7733,1859390020,3,6月13日 20:24,李医生，我最近在为打官司做准备，关于房屋工程质量问题的官司，觉得一个普通人维权，太难太难了。        ,
216,好正好好,1862523005,1,7月23日 23:23,现在刚从单位回到宿舍 一个人待在车里不想上楼 这已经是我今天第二次崩不住了 下午在单位崩不住自己找了个没人的角落哭了很久 但是那悲伤来得太汹涌 忘记带纸巾就冲出办公室了哈哈 只能拿袖子擦眼泪鼻涕哈哈 好糗哦！        ,
217,好正好好,1862523005,1,7月23日 23:23,李医生 我好累呀 所有人都在告诉我让我把事情做好 没有人关心我累不累 压力大不大…… 我不也才刚毕业吗 就要承担这么多 在一个新区好累啊哈哈。        ,
218,周小护士是superwoman,1869806763,0,7月25日 22:36,李老师，我前天买到一双鸿星尔克的鞋子，好开心，终于抢到了，昨天喝了蜜雪冰城，晚上买了汇源果汁        ,
219,是短短嘎,1872633095,0,8月12日 04:31,失眠好几天了，一直在思考后面的路该怎么走，今天终于想的差不多了，晚安呀李医生        ,
220,一壶伯爵茶,1874236502,0,7月28日 05:13,李医生，现在奥运开始啦，希望中国队都能拿到好成绩        ,
221,一壶伯爵茶,1874236502,2,3月29日 01:03,最近对自己有点失望，希望可以加把劲努力点        ,
222,Nine9Rmb,1889902565,1,8月16日 21:12,李医生，今天在看作文素材，您被写在书里了呢，希望大家可以一直记住您[蜡烛]        ,
223,里克2011,1941896292,1,8月6日 17:13,李医生。老师还是臭老九的地位。希望学生将来千万不要当老师。        ,
224,Yakamozovia,1949126491,0,8月2日 22:34,老李，我又来啦，今年考完cpa，我就要离开深圳啦，我要走啦        ,
225,Wu--XQ,1955519214,0,8月1日 00:39,李医生，晚安啦~愿一切安好。        ,
226,Wu--XQ,1955519214,0,7月24日 18:01,下午好，李医生，最近有点累，备考之路还挺长        ,
227,Wu--XQ,1955519214,0,7月21日 11:12,李医生好，愿您一切安好。谢谢你！        ,
228,Wu--XQ,1955519214,0,7月15日 13:15,李医生，中午好哇。最近中午老是睡不着，可是明明很困很累。        ,
229,Wu--XQ,1955519214,1,7月12日 11:48,李医生，天气好热啊，多喝水，防中暑。        ,
230,Wu--XQ,1955519214,0,7月2日 09:40,早安，李医生，最近精神压力有点大，整个人很憔悴，考证路上加油！        ,
231,Wu--XQ,1955519214,0,6月14日 23:01,李医生，端午安康。        ,
232,Wu--XQ,1955519214,1,4月15日 12:44,李医生，中午好，第一次来看望您。有幸从公众号又认识您多一次。今年我要考税务师，加油！        ,
233,羈鳥羈鳥,1970955127,3,8月8日 21:13,去看了《中国医生》 都挺好 但是没有您         ,
234,羈鳥羈鳥,1970955127,4,8月1日 14:35,李医生呀，毕业一年后发现自己依旧很喜欢之前的专业，也下定决心要再次试试，给自己一两年的时间。虽然我还是在自我否定，但是我还是想试试[嘻嘻]        ,
235,羈鳥羈鳥,1970955127,1,5月4日 05:42,与人交往 真的是一件令人疲惫的事啊        ,
236,羈鳥羈鳥,1970955127,2,2月20日 17:56,深圳似乎就没有过冬天[困]春天快乐啊        ,
237,繁花似锦夏已中,1991026311,0,7月31日 11:18,我同学的太太和你一个科室，        ,
238,繁花似锦夏已中,1991026311,1,7月31日 11:16,南京又复发了        ,
239,郭_ruru,1992417147,0,8月9日 13:03,李老师，我换房子了，要背30年的债，希望一切顺利吧！加油！        ,
240,大花是小宝贝,2000793961,2,8月11日 17:37,李医生，跟你说个好消息，我考上我们这的事业编了！ 坏消息是我现在越来越忍不住去催吐了[泪]        ,
241,疯了算工伤,2005376493,0,8月9日 21:15,晚安李老师[鲜花]        ,
242,疯了算工伤,2005376493,0,8月7日 22:54,李老师晚安💤        ,
243,疯了算工伤,2005376493,0,7月27日 07:07,早早早[鲜花]        ,
244,疯了算工伤,2005376493,0,7月23日 17:11,李老师[鲜花]        ,
245,疯了算工伤,2005376493,0,7月20日 16:27,李老师[鲜花]        ,
246,疯了算工伤,2005376493,0,7月17日 16:16,李老师[鲜花]        ,
247,疯了算工伤,2005376493,0,7月14日 16:08,李老师[鲜花]        ,
248,疯了算工伤,2005376493,0,7月1日 10:41,[太阳]        ,
249,疯了算工伤,2005376493,0,6月25日 21:54,晚安李老师        ,
250,疯了算工伤,2005376493,0,6月25日 07:24,李老师早        ,
251,疯了算工伤,2005376493,1,6月19日 12:43,明天就是父亲节了李老师[鲜花]        ,
252,疯了算工伤,2005376493,0,6月18日 20:36,李老师 最近很忙哎 妈妈的状况也还是不太好 今年转眼都过了一半了 唉        ,
253,疯了算工伤,2005376493,0,6月4日 15:29,李老师 今天东北天气很好呀        ,
254,疯了算工伤,2005376493,0,5月28日 05:31,[伤心]        ,
255,疯了算工伤,2005376493,0,5月26日 15:19,李老师 妈妈病情好像只暂时稳定了两个月 现在除了害怕就是害怕 虽然害怕没用        ,
256,疯了算工伤,2005376493,1,5月22日 20:35,你们都走了[蜡烛][蜡烛][蜡烛]        ,
257,疯了算工伤,2005376493,0,5月22日 09:05,早        ,
258,疯了算工伤,2005376493,1,5月20日 19:38,好呀李老师[心]        ,
259,疯了算工伤,2005376493,1,5月16日 10:43,李老师 又有确诊病例了 唉        ,
260,疯了算工伤,2005376493,0,5月14日 06:27,早早早🌞        ,
261,疯了算工伤,2005376493,0,5月14日 06:26,早啊李老师        ,
262,疯了算工伤,2005376493,1,5月13日 22:00,晚安了李老师        ,
263,疯了算工伤,2005376493,0,5月12日 19:32,李老师我回家路上喽        ,
264,疯了算工伤,2005376493,2,5月3日 12:15,李老师 故宫人巨多了        ,
265,疯了算工伤,2005376493,0,5月1日 08:01,李老师节日快乐撒        ,
266,疯了算工伤,2005376493,0,4月26日 21:43,又降温了[泪]李老师        ,
267,疯了算工伤,2005376493,0,4月25日 13:52,李老师 今天东北天气贼好了撒[鲜花]        ,
268,疯了算工伤,2005376493,0,4月22日 16:05,东北又降温了李老师        ,
269,疯了算工伤,2005376493,0,4月20日 12:48,李老师 东北今天天气好好的 你好吗[鲜花]        ,
270,疯了算工伤,2005376493,1,4月19日 16:15,李老师 今天天气回暖了 你好吗        ,
271,疯了算工伤,2005376493,0,4月13日 10:26,李老师 今早居然下雪了...        ,
272,疯了算工伤,2005376493,1,4月7日 09:00,李老师 早[鲜花]        ,
273,疯了算工伤,2005376493,0,4月5日 15:32,李老师[鲜花]        ,
274,疯了算工伤,2005376493,0,4月5日 15:32,李老师东北天气越来越回暖了 上周末桃花都开了        ,
275,疯了算工伤,2005376493,0,3月22日 20:12,东北天气开始回暖啦李老师 你好不好[鲜花]        ,
276,疯了算工伤,2005376493,1,3月17日 12:24,李老师 今天东北天气超级好 你好不好[鲜花]        ,
277,疯了算工伤,2005376493,0,2月14日 15:20,节日快乐李老师[鲜花]        ,
278,疯了算工伤,2005376493,1,2月11日 21:12,李老师 很多次想起你的时候都会流眼泪 370天过去了 真的希望你一切都好 拜年了 过年好李老师 祝师娘和两个小宝宝身体健康平安顺遂[鲜花]        ,
279,火山吃不饱,2015617103,4,8月13日 09:42,李医生早上好呀，很久没来了。最近的日子平平淡淡，马上就要开学了，希望能够顺利完成学业然后找一个喜欢的工作！梦想是变成富婆哈哈哈哈哈哈！至于那个人，来不来都已经不重要了。        ,
280,妙通怡悦HarveyWong,2033395892,2,8月14日 16:25,兄弟，听说一些的混官在疫情政治化 公鸡张文宏医生的科学活着说偏学术的观点 令人心寒 令人不齿 不知要把他们利用疫情跑题 混淆视听&nbsp;&nbsp;是蠢还是坏还是二者兼有？        ,
281,妙通怡悦HarveyWong,2033395892,0,7月2日 20:09,冒泡跟老弟你聊聊 我最近2个月没有干活&nbsp;&nbsp;思路越来越清晰&nbsp;&nbsp;祝福你在彼岸安好！        ,
282,来杯柠檬绿茶,2042269001,0,8月6日 21:33,所有的安排因为疫情而打乱，考试，旅行，话剧，希望再也没有新冠        ,
283,如璟如年,2062975734,1,8月18日 12:11,李医生，李医生，刚给你留言完就得到了小幸运，你看人生还是很美好的不是吗        ,
284,如璟如年,2062975734,5,8月18日 12:08,李医生，你说人是不是在离开以后，回顾过去，才会觉得当初的一切纠结都是不值得呢……可是生而为人，真的有很多事，真的无法做到平静如水，无欲无求啊。这两天情绪有点崩溃，但是我是不会因为别人而放弃自己的。要永远爱自己，学会对自己好，你说对吧。        ,
285,今年必须过一建,2082906673,0,7月22日 00:56,我最近在努力考一建，晚安，李医生        ,
286,CindyLxn,2104231705,1,8月12日 06:51,早上好李医生..已经8月份了昨天被蚊子咬成🌽棒子了，天国肯定没有蚊子吧[思考]        ,
287,不二主任,2135471761,0,7月27日 01:42,李医生，规培考试没过，我不想当医生了，可以吗？        ,
288,过客Bily,2144383203,1,8月17日 23:39,嗨～又来打扰你了[鲜花]家里又又又介绍了相亲对象，真的是疲于应付[汗]也没办法拒绝，好似那待宰的羔羊[可怜]我在考虑是选择将就…还是坚持…实在是没有人诉说。晚安吧[鲜花]        ,
289,过客Bily,2144383203,2,8月6日 20:53,郑州这几天几乎全城防疫了，洪水过去了，疫情很快也会过去的！我早早的打好了疫苗，内蒙老家打了第一针，郑州打了第二针！现在就老老实实的配合防疫！&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;时间过的太快了，2021年又过去大半年了，父母着急催婚，也是三十多岁的人了，可是哪那么容易找到合适的人啊……        ,
290,过客Bily,2144383203,0,2月12日 00:06,过年好        ,
291,kreisler,2170077961,5,7月18日 20:42,看了中国医生，想看看有没有你，结果蛮失望的。无论是集体主义，还是利他精神，中国都是不缺的。缺的还是第一个坚定say no，把专业科学置于政治利益之上的一群人。        ,
292,不懂药的胖子,2173922352,8,8月16日 23:12,亮兄&nbsp;&nbsp;今天和您的同学一起合作治好了两个心律失常患者&nbsp;&nbsp;给您汇报一下        ,
293,rc_cd,2218391174,0,7月17日 06:59,老师 早        ,
294,肖尘籽,2241544753,0,7月28日 18:49,考公失败，陷入了巨大的迷惘中。对于要不要继续，我思考了很久很久。朋友一句话让我泪流满面，她说，我知道你最想要什么。一切都好像明晰了很多。现在要做的是，再次把自己打碎，确定目标，重新出发……        ,
295,肖尘籽,2241544753,1,5月20日 16:35,李医生，520这天得知前任来办事，为了避免碰到他，我在单位厕所蹲了半个小时。有点丢人吧……但这不代表我还没放下哦，只是呢，我觉得没有必要再让自己心起波澜了。毕竟，未来我还要遇见更加值得遇见的人，不是吗？        ,
296,Jiayuubao_,2259611090,0,7月22日 15:09,李医生 学不会说不 怎么办[跪了]        ,
297,Jiayuubao_,2259611090,0,7月8日 21:28,李医生 普通老百姓生活下去好难        ,
298,Jiayuubao_,2259611090,0,6月4日 19:14,李医生你好，我今天吃了冰粉，好满足呀[笑而不语][笑而不语]        ,
299,Jiayuubao_,2259611090,0,4月20日 21:49, 评论不断        ,
300,一河水会开的,2261779291,0,8月4日 00:06,专注力不够[泪][泪]        ,
301,一河水会开的,2261779291,0,8月4日 00:06,备战考试有些辛苦 我发现自己很难专注力集中 总是隔一段时间会拿起来手机 懊恼        ,
302,一河水会开的,2261779291,0,8月4日 00:05,疫情还没结束        ,
303,Cong阿超,2281332763,1,7月25日 15:45,为什么毕业找工作那么难[泪]好累        ,
304,Cong阿超,2281332763,0,2月28日 01:55,最近好累 感觉做什么都提不起兴趣...也不知道该找谁说 晚安        ,
305,法学事业需要我,2297173215,0,8月11日 00:27,今天学到一句话：智者不入爱河，不知道是真理还是爱而不得者的自我安慰……        ,
306,法学事业需要我,2297173215,2,7月7日 19:01,李医生！我进面了！争取上岸！        ,
307,法学事业需要我,2297173215,1,7月4日 23:03,李医生，过几天我的成绩就出来了，好荒乱，上岸的苛求非常大，但是感觉考的不是很好        ,
308,草莓大福少少糖,2305993375,2,8月3日 01:26,李医生，武汉的疫情又严重了…虽然恰好在上周末离开武汉回了家，但是还是很害怕，去年的噩梦不想再经历一次了，希望武汉没事        ,
309,草莓大福少少糖,2305993375,2,8月2日 01:17,李医生，疫情又严重了，好担心啊，希望不要再像之前那样了，22届毕业生只想好好找一个工作        ,
310,草莓大福少少糖,2305993375,0,2月12日 02:11,新年好呀李医生，新的一年，希望我能找个好工作，找个好对象～        ,
311,丶Enfevor丨路子野,2307436174,1,8月16日 00:04,李医生 晚安 明天继续加油！        ,
312,丶Enfevor丨路子野,2307436174,1,7月26日 18:24,李医生，我拿到想去的公司的offer了，又要和身边的同事朋友告别了。我发现二十多年了，我学会了很多道理，却一直没有学会如何告别。每次离开都依依不舍，不像别人可以做到潇洒转身，感性的人大多如此吧。希望未来的征途一切顺利。        ,
